#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B27D27
#Date Time: 2025-04-08 11:38:30.071
#Trace: Trace 2
#Start: 0 Hz
#Stop: 10000 Hz
#BINs: 4097
#Rate: 20000 Hz
#Samples: 8192
#Channel: C2
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.62013 V
#Offset: -0.000216306 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.52299 V
#Offset: -4.06484e-06 V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 2.25 kHz
#Period: 444.4444444 us
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Frequency (Hz),Trace 2 (V),Phase (deg)
2600.09765625,3.425897081069574e-05,106.9986401955232
2602.5390625,2.186337799613432e-05,101.7645947869086
2604.98046875,1.370738674094918e-05,115.0004375143514
2607.421875,1.842128777898074e-05,124.6506702552274
2609.86328125,2.392773675105395e-05,137.0533259063857
2612.3046875,2.326074900561204e-05,164.0782948375994
2614.74609375,1.986784535417746e-05,19.11623552163426
2617.1875,2.34995935505148e-05,47.26482736810761
2619.62890625,3.025341724735626e-05,42.34711252445371
2622.0703125,2.867950236447674e-05,20.52534781611919
2624.51171875,2.892927469256215e-05,161.7699942818388
2626.953125,4.365461458540451e-05,144.012072129669
2629.39453125,4.956649338045009e-05,145.4019040468316
2631.8359375,4.52360389132424e-05,145.9832047959308
2634.27734375,4.917900564965e-05,135.9900173225635
2636.71875,5.783537605882355e-05,121.5201822689478
2639.16015625,6.278576728864758e-05,104.8974932463637
2641.6015625,7.59980985706434e-05,90.31753493880731
2644.04296875,8.586280517298476e-05,83.67138144022815
2646.484375,7.185039965315013e-05,79.67168390050817
2648.92578125,4.940207321980632e-05,79.57460156114519
2651.3671875,3.166816848296904e-05,101.1962256994223
2653.80859375,2.589871061785277e-05,167.0850500892607
2656.25,3.498233585107744e-05,22.91490940818215
2658.69140625,2.533642705209298e-05,25.45729756562404
2661.1328125,1.280000861938336e-05,29.45434770719531
2663.57421875,2.008453278703596e-06,165.6659573005142
2666.015625,2.155933599005984e-05,52.4377012227479
2668.45703125,3.578670808335793e-05,53.14659231655732
2670.8984375,3.646744042655512e-05,62.23756996114482
2673.33984375,3.277331479196719e-05,61.03365376815526
2675.78125,2.602639558098816e-05,50.35699055152828
2678.22265625,1.655879668753673e-05,31.9816614715312
2680.6640625,1.19786191113634e-05,154.7056629313178
2683.10546875,1.296297486162881e-05,135.6917896038255
2685.546875,9.323055055949639e-06,131.7846696886138
2687.98828125,1.478522983641087e-05,55.19256067047683
2690.4296875,2.857580555287995e-05,30.67991293739341
2692.87109375,3.711604001602634e-05,25.4441700785114
2695.3125,4.736402203212432e-05,27.18348000597883
2697.75390625,4.707745985501911e-05,25.1131382117965
2700.1953125,3.909107062505859e-05,34.28098962685385
2702.63671875,3.982864757642391e-05,49.21402027725754
2705.078125,3.755260449625802e-05,41.90545318710729
2707.51953125,3.462707388175347e-05,26.20487324547916
2709.9609375,3.354993970733584e-05,15.21228454805708
2712.40234375,3.372506557947713e-05,177.6541807621883
2714.84375,3.250245207040637e-05,162.4183715692334
2717.28515625,1.928464725199533e-05,153.9906805210392
2719.7265625,6.694393351776223e-06,156.3640134809854
2722.16796875,7.003474250042676e-06,22.1306304111387
2724.609375,8.429319499891054e-06,75.23513856112284
2727.05078125,1.876340009907419e-05,108.7212598605303
2729.4921875,3.115073690631215e-05,113.4839143857615
2731.93359375,4.144192248817481e-05,125.6750184696931
2734.375,5.599846972108796e-05,133.8315508150787
2736.81640625,6.519213711027967e-05,140.752081777616
2739.2578125,5.927171946814784e-05,146.5392445221462
2741.69921875,4.739904396075557e-05,141.1074593391778
2744.140625,4.271190529698359e-05,135.3437427254297
2746.58203125,3.813105741698922e-05,134.8405314780899
2749.0234375,3.075196601537027e-05,126.670645229639
2751.46484375,3.192732281487426e-05,134.8105405334886
2753.90625,3.480094848661735e-05,145.5812108397118
2756.34765625,3.384401752417255e-05,133.1441970428773
2758.7890625,4.030195336599424e-05,120.3012368948862
2761.23046875,4.057095012926196e-05,114.9313251050255
2763.671875,3.697491620232039e-05,105.2910025695458
2766.11328125,2.825736124072525e-05,89.30948080432097
2768.5546875,1.330264049140528e-05,31.32080361837705
2770.99609375,2.768141715133432e-05,165.0004376713476
2773.4375,3.97990273354138e-05,173.7914794950097
2775.87890625,4.080339098703085e-05,1.966999003594582
2778.3203125,3.888994855798005e-05,12.26017966537341
2780.76171875,3.381826297798534e-05,36.49481530860749
2783.203125,3.82100650191478e-05,70.33152797017082
2785.64453125,4.937660654340537e-05,88.01966657618455
2788.0859375,5.753653112226189e-05,96.91518870600481
2790.52734375,6.761281183361534e-05,95.43382779791611
2792.96875,7.198396315210346e-05,88.01609403544272
2795.41015625,6.593643793019265e-05,75.78165971608836
2797.8515625,6.391943645069962e-05,61.7953991365465
2800.29296875,6.033279120642959e-05,56.79977828169559
2802.734375,4.688327074629036e-05,66.87805591418058
2805.17578125,3.895862667852024e-05,97.12399758280785
2807.6171875,4.231249708605258e-05,129.1687008040813
2810.05859375,4.179242724683025e-05,159.2438261672656
2812.5,3.497544905429297e-05,17.22744189925307
2814.94140625,3.331707579002561e-05,75.99218191550105
2817.3828125,5.4510532279801e-05,113.8513463448755
2819.82421875,6.871411097068946e-05,125.2239780774897
2822.265625,6.459174529397095e-05,134.2738502621516
2824.70703125,3.937830822803363e-05,147.7320738533846
2827.1484375,1.207406330262113e-05,52.02162723949594
2829.58984375,2.770896380247162e-05,96.05744936628928
2832.03125,3.304737574613855e-05,82.79520771260253
2834.47265625,2.973281674305772e-05,74.38726824597182
2836.9140625,1.678459459094851e-05,49.86032762685671
2839.35546875,7.957024367204261e-06,177.881151619872
2841.796875,7.628456824156593e-06,25.66143113910697
2844.23828125,1.60162862548424e-05,7.114484993015713
2846.6796875,9.640165629649779e-06,0.3652361469557424
2849.12109375,7.275176036823063e-06,120.2836841200451
2851.5625,2.266828532034478e-05,129.8230270971702
2854.00390625,3.212173896452344e-05,123.7788165571482
2856.4453125,4.167412949516978e-05,111.0404854038837
2858.88671875,5.595936352160318e-05,100.1927140870267
2861.328125,5.823835994886752e-05,98.00878962496117
2863.76953125,4.039431987658085e-05,101.3765390109881
2866.2109375,2.117313319128024e-05,103.7103784926596
2868.65234375,3.697640024340837e-06,105.4174973251163
2871.09375,1.094001630634351e-05,105.5771089798512
2873.53515625,1.115605228084599e-05,97.2603749636268
2875.9765625,7.206773928441505e-06,178.7973634070488
2878.41796875,2.534710162291513e-05,140.0932789560844
2880.859375,3.828169366367759e-05,139.844261588922
2883.30078125,3.250567303687398e-05,141.7240820088433
2885.7421875,2.282710178212197e-05,112.15226844394
2888.18359375,2.978184083412154e-05,76.84596118455794
2890.625,3.322249569972031e-05,59.5668154593694
2893.06640625,3.938860329312002e-05,54.54519974927369
2895.5078125,4.25794230826632e-05,68.25083825188061
2897.94921875,3.29220206782065e-05,85.34952910082662
2900.390625,2.018672989030607e-05,107.7561954797082
2902.83203125,1.948869945711003e-05,141.2882705938296
2905.2734375,2.591257946456359e-05,163.9185787891189
2907.71484375,2.572867177262706e-05,169.1882840659066
2910.15625,1.865375943363031e-05,161.937650527866
2912.59765625,1.644195027726802e-05,1.354094441143721
2915.0390625,1.574028785055089e-05,43.14137745420064
2917.48046875,2.178275923231691e-05,109.8852417518745
2919.921875,3.754193452383695e-05,131.3747321419699
2922.36328125,4.676148577994532e-05,139.413349627371
2924.8046875,5.298212728552444e-05,142.4883144773246
2927.24609375,4.71620956159627e-05,135.7392541854968
2929.6875,3.397281203513492e-05,113.2995018309953
2932.12890625,2.984229801248145e-05,83.1601241278935
2934.5703125,2.489370173902658e-05,57.93032560919111
2937.01171875,1.159149731173507e-05,15.03785885843014
2939.453125,1.395937146265044e-05,90.16385432713528
2941.89453125,2.029368893024935e-05,68.12605840420085
2944.3359375,2.205465502767442e-05,51.58878301224589
2946.77734375,2.724777770101384e-05,20.95490990562858
2949.21875,3.459010283568005e-05,166.5843128013737
2951.66015625,3.042116686389313e-05,152.4544565598021
2954.1015625,1.469685045773048e-05,152.3852271532479
2956.54296875,4.934783458184159e-06,173.0979839574547
2958.984375,1.104800734820468e-05,76.57286361370693
2961.42578125,2.052294932990691e-05,66.19261171826801
2963.8671875,2.9774577320704e-05,34.80465911393517
2966.30859375,3.686452402838379e-05,16.14772772786448
2968.75,2.950052567049934e-05,3.355621586576603
2971.19140625,2.694230524825158e-05,159.1665493559621
2973.6328125,3.66673915662567e-05,135.0688805286186
2976.07421875,4.067654753616285e-05,117.2967584176943
2978.515625,5.154302034727697e-05,115.4468049167814
2980.95703125,6.421021931382542e-05,113.4511011888915
2983.3984375,5.733876142873721e-05,99.8415003076134
2985.83984375,3.846823528720262e-05,85.00291946014809
2988.28125,2.262111913108009e-05,49.87835678185217
2990.72265625,2.656092082323332e-05,14.89842330258005
2993.1640625,2.753349025705115e-05,15.65648387740308
2995.60546875,2.460246731145876e-05,27.19954434935426
2998.046875,1.588778497777528e-05,50.45442507472725
3000.48828125,1.459714142661963e-05,120.1714226134678
3002.9296875,1.958824399247724e-05,142.6020211682833
3005.37109375,1.846550463553833e-05,137.2304802895522
3007.8125,2.653784534868302e-05,99.55601745896968
3010.25390625,4.61091253555341e-05,70.53488770930097
3012.6953125,5.444178679512469e-05,51.05511397044842
3015.13671875,5.150590900790133e-05,29.50833978436885
3017.578125,4.460207596351877e-05,12.33526900988762
3020.01953125,3.22152974763397e-05,176.7123798798423
3022.4609375,2.530092123873063e-05,151.7355870696306
3024.90234375,2.193871990756889e-05,132.5964781171065
3027.34375,1.494061913164961e-05,129.5924611778022
3029.78515625,5.623650858454871e-06,125.5599434754348
3032.2265625,8.989958138069503e-06,152.0678614551687
3034.66796875,2.419844177959327e-05,134.4806000563333
3037.109375,3.580703467346296e-05,123.065460709358
3039.55078125,4.03189357422224e-05,112.458373654546
3041.9921875,3.287251336378188e-05,103.8926064152917
3044.43359375,1.930784130516759e-05,122.4774320943867
3046.875,2.112881046962762e-05,159.4613658847138
3049.31640625,1.956778586661931e-05,159.7586072417367
3051.7578125,8.554910314192697e-06,107.5128148305198
3054.19921875,2.64036613633784e-05,47.23074576635224
3056.640625,5.110793094205123e-05,42.22614969529337
3059.08203125,6.090745992017351e-05,35.72110140807068
3061.5234375,4.72251717344297e-05,33.41485465500477
3063.96484375,2.478423703200275e-05,39.27712640485208
3066.40625,1.400626138804796e-05,48.47312725987482
3068.84765625,1.024145934033286e-05,88.60814243908355
3071.2890625,1.315390515467514e-05,152.7828054912464
3073.73046875,1.231633224705364e-05,179.4645570808509
3076.171875,9.125461962760825e-06,8.632500826187764
3078.61328125,1.084789249186866e-05,24.64855593423863
3081.0546875,1.182826460035449e-05,63.87466235138723
3083.49609375,3.558491800097843e-06,125.2147884696701
3085.9375,1.316004212166962e-05,72.44971950569506
3088.37890625,1.284467838760538e-05,63.92152683549602
3090.8203125,7.768809339928659e-06,52.34633739368761
3093.26171875,6.152795232410517e-06,94.63570288810016
3095.703125,7.877328349724266e-06,157.0964927883684
3098.14453125,1.773829114421765e-05,161.1225236783316
3100.5859375,3.13278876548464e-05,145.1207881903337
3103.02734375,4.389696532018928e-05,138.24576146986
3105.46875,5.009349838369309e-05,138.5175668811005
3107.91015625,4.434235128653929e-05,143.4671460394105
3110.3515625,2.511000568513877e-05,152.2060965595497
3112.79296875,3.434959141293416e-06,117.1135531772981
3115.234375,2.645346898182254e-05,159.0533558511023
3117.67578125,4.30450542781613e-05,177.574096820256
3120.1171875,5.207712808103703e-05,9.195361992092073
3122.55859375,4.730378400730465e-05,20.45223886781714
3125,3.968916568795605e-05,41.56408892809485
3127.44140625,2.487884574469885e-05,74.0225636663113
3129.8828125,2.473952083783376e-05,158.5917872189837
3132.32421875,5.477954355813709e-05,5.541970287656342
3134.765625,7.34826566245813e-05,15.15845707654959
3137.20703125,6.093420862179238e-05,30.08864032575239
3139.6484375,3.841088400221857e-05,63.88271555812136
3142.08984375,4.166384883749266e-05,118.2084723977843
3144.53125,6.307572969953623e-05,143.7871849577139
3146.97265625,7.015374491567262e-05,148.7867842796015
3149.4140625,5.853487585341552e-05,144.3223589160965
3151.85546875,4.172788266113758e-05,132.485787412469
3154.296875,2.663461972580381e-05,117.7059367853271
3156.73828125,1.001602091726523e-05,142.7927004871576
3159.1796875,8.775776963369627e-06,53.40372833612874
3161.62109375,7.604987150456703e-06,110.6930281495221
3164.0625,6.107647235725128e-06,156.8719674544405
3166.50390625,1.088204549942814e-05,28.68944827731796
3168.9453125,2.04654451671299e-05,31.07927200702856
3171.38671875,2.046654841841568e-05,17.31917078068573
3173.828125,1.46273849193262e-05,178.3361132867328
3176.26953125,1.81883858042058e-06,120.803750144097
3178.7109375,1.858242967744161e-05,178.5560531749984
3181.15234375,3.45264797014331e-05,175.72380227275
3183.59375,4.479388025744384e-05,178.1668123158208
3186.03515625,4.512681269927084e-05,8.958706073603532
3188.4765625,3.520693854089189e-05,42.87902570738142
3190.91796875,3.7979804850219e-05,95.1580692025057
3193.359375,4.581903602060552e-05,124.7676418289842
3195.80078125,4.521432871686467e-05,138.0010179090731
3198.2421875,3.689815018441848e-05,139.8647443555657
3200.68359375,2.371525065812402e-05,137.0774077147738
3203.125,1.129164053761278e-05,106.3538149895131
3205.56640625,1.557932473429838e-05,38.29946659885123
3208.0078125,2.16268287295304e-05,29.79868710361034
3210.44921875,1.843899500028031e-05,30.45058774264254
3212.890625,1.293429202483545e-05,169.0379402966305
3215.33203125,1.495132933513639e-05,107.1466260661287
3217.7734375,2.632421511082441e-05,61.33681416369025
3220.21484375,3.856690246939442e-05,55.9818830055794
3222.65625,3.865253697093178e-05,63.79445260528255
3225.09765625,3.598994011169735e-05,79.18812832594091
3227.5390625,3.669074986068731e-05,114.3078994187444
3229.98046875,5.038654407410462e-05,139.1787478893433
3232.421875,6.27532796146013e-05,143.6690136351243
3234.86328125,6.664589466811768e-05,149.3459608973766
3237.3046875,6.192344026009742e-05,154.2687984296335
3239.74609375,5.590862333066933e-05,153.1567906244215
3242.1875,4.85636560211545e-05,154.0673591522662
3244.62890625,3.346951811283036e-05,156.5066920035649
3247.0703125,1.238103497685949e-05,147.987575894698
3249.51171875,4.725678090834759e-06,153.3291970475914
3251.953125,1.566802660710169e-05,136.4175000265022
3254.39453125,1.7834907433657e-05,135.4491826963759
3256.8359375,1.074132034643345e-05,83.02509704865507
3259.27734375,2.085294960072157e-05,34.82232910783174
3261.71875,2.257241427764016e-05,35.51071670623795
3264.16015625,2.197887950864442e-05,48.81589415705286
3266.6015625,2.32132205548942e-05,70.79459409967946
3269.04296875,2.49576808829862e-05,103.5642983643901
3271.484375,3.3146325854245e-05,123.925753150221
3273.92578125,3.987734271810215e-05,128.9535458947482
3276.3671875,4.512611380434429e-05,129.0821308148393
3278.80859375,4.61098385787258e-05,135.433128933554
3281.25,3.441586691655428e-05,160.0317867335165
3283.69140625,2.977727919774847e-05,32.35549363762815
3286.1328125,4.428778979252703e-05,60.81329523018566
3288.57421875,5.407228025572091e-05,69.70378164408936
3291.015625,5.183548487906822e-05,77.31438589574593
3293.45703125,4.662330522645125e-05,76.68312925863387
3295.8984375,4.309541704913127e-05,73.64537720878015
3298.33984375,3.982710345128682e-05,88.44515371440848
3300.78125,3.494916986859705e-05,98.73464502806068
3303.22265625,2.282655909224622e-05,78.74634134694048
3305.6640625,1.203698324004553e-05,20.16930079136477
3308.10546875,1.489053452133256e-05,130.0792066097625
3310.546875,1.678995777833995e-05,142.0692543811186
3312.98828125,1.779153646850038e-05,21.9894210461768
3315.4296875,3.137563452801896e-05,65.19219343126504
3317.87109375,4.533408859833428e-05,64.76587084253798
3320.3125,4.844404877207757e-05,48.0280082520651
3322.75390625,4.147421946650176e-05,28.4983162177683
3325.1953125,2.967385397450636e-05,0.04098410032446057
3327.63671875,2.4972315035346e-05,130.0023352772297
3330.078125,2.916346227376603e-05,95.37805670056379
3332.51953125,3.186966203290663e-05,78.67514091565221
3334.9609375,3.600182221486702e-05,60.92260948923983
3337.40234375,4.035948141157929e-05,51.51331483481442
3339.84375,3.968911823245323e-05,54.1878131032713
3342.28515625,3.577358781130099e-05,57.39045188699741
3344.7265625,3.23281498178276e-05,74.32178063761162
3347.16796875,3.504980480299401e-05,106.8054501033685
3349.609375,4.25555073079498e-05,128.3375057449302
3352.05078125,4.910996442994472e-05,133.7902624744538
3354.4921875,4.852548868673625e-05,133.688658339582
3356.93359375,3.819248007132092e-05,138.8414406651727
3359.375,2.245091332449608e-05,152.9901346164681
3361.81640625,9.076006996369688e-06,29.19285125482688
3364.2578125,2.055593040140735e-05,93.0895789750254
3366.69921875,2.542658584633716e-05,107.7083675767423
3369.140625,1.579242153382037e-05,128.3899598285734
3371.58203125,1.129291942087726e-05,132.0543919763234
3374.0234375,9.296809199325887e-06,136.9020889690214
3376.46484375,8.581760592772905e-06,58.1466915340956
3378.90625,2.259710645669887e-05,56.09203134995671
3381.34765625,4.280274285968467e-05,38.0740837694029
3383.7890625,5.88112651178601e-05,44.3574409787961
3386.23046875,6.16441461682774e-05,58.66450672643767
3388.671875,5.14259613934368e-05,71.01436104905055
3391.11328125,3.949188411398838e-05,89.48389875100507
3393.5546875,3.579809941898491e-05,107.6892614498029
3395.99609375,3.120923760988852e-05,103.0639257848362
3398.4375,2.742141689055631e-05,77.10125638305101
3400.87890625,2.941604595216018e-05,53.06111099328615
3403.3203125,3.294208055847629e-05,41.2847174386367
3405.76171875,3.394643479837588e-05,35.71804953761482
3408.203125,3.155243882440903e-05,34.96585273816816
3410.64453125,2.254414044595777e-05,40.36667213806091
3413.0859375,5.833655438183007e-06,139.0449241596087
3415.52734375,3.438215234691493e-05,13.07843653153602
3417.96875,5.244765356673272e-05,14.36739332527642
3420.41015625,5.683591421914782e-05,15.83023782501189
3422.8515625,5.236598019522789e-05,16.90184812660101
3425.29296875,3.666706228399754e-05,16.30099000922285
3427.734375,1.275590154682271e-05,10.5030278738749
3430.17578125,8.528825634024763e-06,13.6863098220898
3432.6171875,1.869416399754225e-05,5.984380178582404
3435.05859375,2.859156021388335e-05,4.264856996813856
3437.5,4.126571259115832e-05,173.148628759286
3439.94140625,4.571791238773697e-05,148.6933928919551
3442.3828125,4.873429168539103e-05,125.8144591526858
3444.82421875,4.282867802283026e-05,125.1962891875511
3447.265625,3.591940624294932e-05,142.7180690704822
3449.70703125,3.414820519163546e-05,169.4524122698106
3452.1484375,3.651895999821352e-05,27.95183423902682
3454.58984375,4.256845039893811e-05,39.84688314700654
3457.03125,3.564349222570816e-05,41.98895613335361
3459.47265625,2.398759679604097e-05,82.3141009540951
3461.9140625,2.224895306026817e-05,119.2719221244797
3464.35546875,1.797778786114564e-05,118.3270655355637
3466.796875,2.16741234197421e-05,98.58068251194167
3469.23828125,2.3280527589759e-05,84.37859104320093
3471.6796875,2.750129732732977e-05,84.70610185600907
3474.12109375,3.387854955841015e-05,87.21122374395436
3476.5625,3.002759470577299e-05,74.00913323568571
3479.00390625,2.754865120155106e-05,63.76193816432448
3481.4453125,2.397235581837437e-05,54.20840089110216
3483.88671875,2.590197685601437e-05,13.396458230166
3486.328125,3.035501148761169e-05,0.03600750261671027
3488.76953125,2.543584139904983e-05,13.25017100392148
3491.2109375,3.135783660993211e-05,32.71213096868084
3493.65234375,4.529234989139454e-05,40.54129310456388
3496.09375,5.452080915113992e-05,43.66277689760829
3498.53515625,5.31240743797524e-05,41.10030331535351
3500.9765625,4.330104925059635e-05,37.0795417139447
3503.41796875,3.060263230016587e-05,33.21892374715124
3505.859375,1.469107071796107e-05,26.36898900484719
3508.30078125,8.893911124654276e-06,119.679438860759
3510.7421875,1.838162375658126e-05,135.7604528949567
3513.18359375,1.393434407527181e-05,139.0774143523176
3515.625,1.4355360850303e-05,127.0186165900896
3518.06640625,1.791428250538669e-05,121.1554686499531
3520.5078125,1.590482839837527e-05,140.79053518701
3522.94921875,1.909865256907099e-05,164.4724893251202
3525.390625,2.934039599901441e-05,172.5633979713939
3527.83203125,4.444348072900799e-05,174.7201645314929
3530.2734375,5.260527488034367e-05,177.8862547950068
3532.71484375,5.16829902637403e-05,1.503941847113536
3535.15625,5.100771287787589e-05,179.2080529534635
3537.59765625,4.102889786909053e-05,171.6273932256517
3540.0390625,2.348379251993323e-05,138.8879603159244
3542.48046875,2.872075859210433e-05,89.92145147369503
3544.921875,3.672407542503965e-05,75.41580182516219
3547.36328125,3.114839204682181e-05,76.19200115811441
3549.8046875,1.383123943834661e-05,97.68225124058463
3552.24609375,1.234492257576255e-05,18.71494582499945
3554.6875,2.116603009904064e-05,21.54179414324781
3557.12890625,1.8421531418949e-05,27.3418685258175
3559.5703125,1.673739067295161e-05,60.31153786912856
3562.01171875,1.670302320099294e-05,64.535676426872
3564.453125,2.323634551727383e-05,65.96714103516692
3566.89453125,2.803841080120955e-05,68.70058459578759
3569.3359375,2.095769903617242e-05,46.96452584477947
3571.77734375,2.134831387619754e-05,14.3112410939623
3574.21875,2.198222190482094e-05,163.3576284197639
3576.66015625,2.973606457170869e-05,133.3457394324868
3579.1015625,3.921938580973541e-05,117.0088377741211
3581.54296875,5.33905472719051e-05,96.65061527837244
3583.984375,6.847116814355307e-05,88.23636628810199
3586.42578125,6.931195013690039e-05,89.37252279427862
3588.8671875,5.281749217882877e-05,99.25011567845519
3591.30859375,4.671321000134349e-05,138.1793601615912
3593.75,5.854056796969693e-05,153.7501048084984
3596.19140625,5.310097369557082e-05,146.7018860783461
3598.6328125,5.232509490481859e-05,136.5450796491583
3601.07421875,4.66612495631309e-05,125.6844898546536
3603.515625,2.775934741866772e-05,111.1149141482959
3605.95703125,1.479462727937191e-05,117.8023306870983
3608.3984375,9.89671798064566e-06,131.2935883624531
3610.83984375,1.562824166682195e-05,85.05426927644669
3613.28125,3.455676327776533e-05,79.8950849097007
3615.72265625,4.324059480419022e-05,85.65623228030593
3618.1640625,3.894878163609524e-05,95.22984376820041
3620.60546875,3.154279755864906e-05,104.0411544356188
3623.046875,2.363361706976456e-05,99.65846852219373
3625.48828125,2.294522507862876e-05,78.29005129726454
3627.9296875,3.451593741880843e-05,52.56250223321344
3630.37109375,4.917217048439855e-05,41.23151203788237
3632.8125,5.087952968584556e-05,41.35671936486607
3635.25390625,3.936222034280628e-05,33.94082019089517
3637.6953125,2.559087803449658e-05,7.50150358964799
3640.13671875,1.319772950952943e-05,107.3739861863976
3642.578125,3.477614693830751e-05,54.65799576581929
3645.01953125,4.353213250989278e-05,53.05707260212021
3647.4609375,3.357123877169537e-05,42.31441956432318
3649.90234375,2.394633213556546e-05,11.14892993973307
3652.34375,2.022993977881535e-05,152.093663348473
3654.78515625,2.757689869814288e-05,113.2562084759239
3657.2265625,3.183696853838575e-05,103.4567083148017
3659.66796875,1.647430211398928e-05,107.0547617250198
3662.109375,3.511564228551909e-06,46.20018996080594
3664.55078125,1.321645783598493e-05,178.3456743948379
3666.9921875,2.430755037063762e-05,154.5393432586148
3669.43359375,3.154639016162584e-05,148.5665163154483
3671.875,3.403948164473338e-05,168.5925867789715
3674.31640625,3.576356499088829e-05,177.4697759390616
3676.7578125,2.321723612172466e-05,170.5960387900965
3679.19921875,3.577078182309344e-06,176.0411670208947
3681.640625,1.541462413925499e-05,155.0062623125422
3684.08203125,2.615140308905524e-05,172.6810760772669
3686.5234375,1.67627687765158e-05,12.0043171341882
3688.96484375,1.074183012180761e-05,46.97009685038389
3691.40625,3.376400896906822e-05,51.0056726095787
3693.84765625,4.106899428951842e-05,57.29356856564225
3696.2890625,3.914682760744533e-05,75.55320385940576
3698.73046875,2.671965847091622e-05,109.5882163344704
3701.171875,1.756662795261258e-05,13.61801010868109
3703.61328125,3.142126505282468e-05,65.85199676563258
3706.0546875,4.229209931671697e-05,85.06129785313874
3708.49609375,3.934835486400549e-05,88.42628052068106
3710.9375,2.500816770953687e-05,68.68076892336641
3713.37890625,2.525872765992966e-05,13.47488731894714
3715.8203125,4.151907212633327e-05,166.8200787700615
3718.26171875,4.643523035332628e-05,157.1470531126775
3720.703125,3.913941672374802e-05,143.4070991408545
3723.14453125,2.814039483240376e-05,110.6201464938977
3725.5859375,2.666680684326214e-05,53.29201765191856
3728.02734375,4.451913111022214e-05,32.39814007018209
3730.46875,6.171705515833827e-05,35.22178653120219
3732.91015625,6.02931836291127e-05,44.1719535323608
3735.3515625,5.269222498405617e-05,62.77319923592256
3737.79296875,5.018628138728912e-05,85.38685171929181
3740.234375,4.487623464809794e-05,109.258112150391
3742.67578125,3.572427577453974e-05,125.6994479574202
3745.1171875,2.773997043265402e-05,141.307163877924
3747.55859375,2.196382748491942e-05,172.0537242486873
3750,1.495832907765352e-05,20.95331483884966
3752.44140625,1.092384742520939e-05,23.84805853346816
3754.8828125,1.75192732207164e-05,12.30987226550881
3757.32421875,2.79696165883933e-05,1.590456053988654
3759.765625,3.755208887040169e-05,178.0563441460934
3762.20703125,4.217672676016375e-05,2.159344245634417
3764.6484375,4.315163926665788e-05,5.381437075066158
3767.08984375,3.306699695152291e-05,11.43947912932973
3769.53125,1.002891806594455e-05,20.81783392749387
3771.97265625,6.22188775520801e-06,73.39382619477726
3774.4140625,7.110273254535741e-06,71.07045335181641
3776.85546875,1.070101991959977e-05,32.38250035156624
3779.296875,1.308064125282052e-05,32.8347449310787
3781.73828125,7.261570416755453e-06,85.28147868247524
3784.1796875,2.244521239398211e-05,65.19305246112974
3786.62109375,1.476501552091277e-05,60.469185061705
3789.0625,1.095401358777303e-05,29.61367198328968
3791.50390625,1.680846030573845e-05,11.57413157152646
3793.9453125,1.560382930462609e-05,157.6570768745603
3796.38671875,2.038042663467468e-05,131.9752064622632
3798.828125,2.433113263872286e-05,149.7209995076242
3801.26953125,2.297744837696868e-05,169.734289101926
3803.7109375,1.719235596009968e-05,162.9383778238759
3806.15234375,1.628708865715739e-05,143.9337914305802
3808.59375,1.446174476166452e-05,149.1931551950616
3811.03515625,1.235690144720969e-05,151.4005842551349
3813.4765625,1.188162589150488e-05,109.4710294875268
3815.91796875,1.900053138744145e-05,28.46862665752149
3818.359375,3.611476714181126e-05,169.4980467670285
3820.80078125,4.709206910468077e-05,152.4584261405625
3823.2421875,5.343241878889864e-05,142.388806221236
3825.68359375,4.446050917836215e-05,132.1268945807139
3828.125,2.065518382704859e-05,121.2966200935708
3830.56640625,3.80562717407488e-06,52.32911773898269
3833.0078125,2.107567903869038e-05,68.74399516150537
3835.44921875,2.956848918595621e-05,56.51462914076772
3837.890625,3.220958913195804e-05,58.02308771621033
3840.33203125,3.94713963277223e-05,63.1102489762761
3842.7734375,3.999448116749448e-05,64.53300388106673
3845.21484375,3.782876866214942e-05,71.98821814191322
3847.65625,3.693797647287768e-05,62.5860683102489
3850.09765625,2.971148670613076e-05,31.12625384777709
3852.5390625,2.845343651274393e-05,9.530396957660798
3854.98046875,3.292652750703609e-05,17.54548739896664
3857.421875,3.315144828202347e-05,27.89305248910169
3859.86328125,2.973722646049045e-05,30.01265852577421
3862.3046875,2.457605954195348e-05,18.91546529233004
3864.74609375,1.897658865159709e-05,176.8498004621252
3867.1875,2.282424576953517e-05,170.274778099176
3869.62890625,2.445829263131754e-05,7.921862346837324
3872.0703125,2.218446916389862e-05,48.75720730457635
3874.51171875,2.601062172638786e-05,86.16274464617749
3876.953125,2.803832700115271e-05,116.4250204557902
3879.39453125,2.480200257742697e-05,158.1642740261736
3881.8359375,2.59099500564374e-05,47.96642567003443
3884.27734375,3.948365213611452e-05,85.63211114031567
3886.71875,4.987462754018037e-05,98.55856036745948
3889.16015625,5.350228311612434e-05,112.7311917273108
3891.6015625,3.781482425057907e-05,126.2298547326607
